LOC,FREQ,LAT,LON
Jo,5,51.025765884,3.228299466
Mylliard,5,,
Gascogne,5,43.499999204,-2.06099957722e-06
Kalpalo,5,15.349997676,76.149998549
Natal,5,-5.794998462,-35.209436151
Orange,5,33.787786545,-117.853107528
Tart,5,54.146729436,45.635686325
Lk,5,6.749996321,29.999996802
Bornou,5,6.503539691,17.456536382
Bordeaux,5,44.840439257,-0.58049555
Kasangdjian,5,,
Adrar,5,27.874289797,-0.293879983
Sangha,5,-2.133326891,11.183328054
Davitchon,5,,
Voir,5,5.333198045,100.307189392
Lady,5,48.584327532,2.895679982
Caran,5,-10.078055893,-76.713325684
Glace,5,37.677065919,-80.343396559
Caulaincourt,5,49.864036473,3.10744919
Berry,4,-34.775266315,150.690635972
Urville,4,49.449996714,-1.433327371
Mai,4,8.034717818,-12.883609798
Atta,4,5.747345794,6.984408657
Spire,4,49.320826676,8.43110678
Ardennes,4,35.160439239,-78.983639721
FaftONTAi,4,,
Silva,4,32.40072613,-115.048848371
Pontoise,4,49.049995709,2.099997589
Epte,4,49.068547563,1.522599826
Baie-aux-Anglais,4,78.955628947,11.995456487
Bruxelles,4,50.850447941,4.348776537
Prusse,4,52.768326253,17.080716232
Santiago,4,-33.456937301,-70.648268885
Fortunes,4,,
Lang-Son,4,21.833328359,106.73332565
Atala,4,13.247199273,19.330597582
Tartillerie,4,,
Mafeking,4,52.683648267,-101.110876198
Yonge,4,-0.99999896,21.833329495
Coiiedro,4,,
Nieuwe,4,-19.033327721,-169.866669455
Clara,4,53.342497802,-7.613888921
Saint-Clauda,4,,
Montigny,4,48.766358879,2.034046941
Tunique,4,17.044187337,-96.720066829
Prends,4,22.566668784,-80.983329773
Guise,4,49.900546233,3.628007997
Karata,4,42.594859524,46.339297888
Saiiit-Imier,4,,
Geogra,4,8.949999598,12.58332932
Bodrs,4,54.281276497,-0.400817494
Droit,4,19.499997413,-72.449999003
Roumain,4,18.130557435,-73.898056005
Bert,4,39.450907512,-80.958716957
Ca-vally,4,,
Mangin,4,23.933328009,95.599999598
Foa,4,8.416666425,-10.449996251
Sydney,4,-33.867849837,151.207316123
Mariette,4,43.841896865,-0.497315931
Porto-Rico,4,18.248289487,-66.499889003
Montreal,4,,
Elengue,4,-3.41666701,23.933329146
Gorkou,4,50.499789558,13.447689119
Marco,4,25.972596549,-81.728976606
Sartes,4,48.245908062,5.675767283
Sedjas,4,36.069646558,1.393929244
Nan-Ning,4,25.483327965,103.783328926
Beresof,4,,
Nystad,4,65.566666555,13.399997851
Borie,4,41.685899684,-77.952218748
Bassouto,4,,
Tohad,4,47.483329232,23.299996846
Ahmadou,4,11.037899822,11.751096671
Scarba,4,56.183329713,-5.716668277
Rarotonga,4,-21.234716875,-159.774996468
CuRNUT,4,,
Tempi,4,39.85943976,22.530556125
Sud-,4,,
Bongrand,4,46.305338264,1.665376656
Concours,4,44.444199918,2.651509149
BoSrs,4,34.252946268,-89.89906811
Ogooue,4,,
Excellence,4,25.666088248,-100.313497455
Gavarnie,4,42.731917362,-0.00886627499955
Stanley,4,-51.69999695,-57.849996076
Vonga,4,2.892155658,27.523376072
&,4,,
Broubrou,4,5.724766798,-4.823695517
Bertal,4,39.465778692,-0.383219556
Fez,4,34.037149917,-4.99979639
Vancouver,4,49.249656492,-123.119336714
Saint-Vrain,4,48.543016698,2.333306386
Montagne,4,44.933329014,-0.13332973
PKTTEX,4,,
Bouloum,4,9.668257361,1.683856516
Inutile,4,-64.033326017,-60.783326279
Spouse,4,40.665646719,16.605567396
Saint-Laurent,4,45.500076222,-73.665849611
Flora,4,38.668939902,-88.485599538
Coufidro,4,,
Couronne,4,46.305779225,6.172185732
Mi,4,44.250289625,-85.500325945
Hanoi,4,,
Horn,4,51.871506335,8.94509617
Bismarck,4,46.80832613,-100.783737227
Mllou,4,42.80845557,-9.096799831
Je,4,35.433938469,66.716099693
Ctecile,4,,
Caflie,4,35.832288121,-86.850278153
Cap-,4,,
Therbe,4,18.487488261,73.82291755
Sologne,4,,
Birmanle,4,,
Mada,4,14.497597816,-9.280199057
Favier,4,18.533325694,-74.066669543
Voitgari,4,,
Shetlands,4,,
Flessiuguo,4,,
Rabat,4,34.013248038,-6.832546756
Jamestown,4,-15.93871833,-5.716749269
Mazar-Belda,4,,
Tami,4,10.845829866,0.0361072340004
Ocdanie,4,37.772317967,-122.412206463
Danube,4,45.333325519,29.666666381
Canadienne,4,-36.789958036,-73.067555702
Samoa,4,-13.803099841,-172.178307825
Rouen,4,49.443125824,1.099317887
Seienga,4,-0.433328246,34.166667561
Lc,4,39.345409874,-76.622087281
Sainte-Foy-la-Grande,4,44.833329887,0.216667212
Ville-d',4,,
Syra,4,56.964397402,57.563299893
Aragon,4,34.045658662,-85.056057868
Kelly-Kenny,4,,
Kouba,4,21.999998069,-79.499995901
Buller,4,30.379928451,-93.0184793
Rocogne,4,,
Vendue,4,13.183327441,-59.516666179
Arkhangel,4,57.104699452,40.323966175
Mltton,4,,
Ferity,4,45.256188864,19.847129246
Denis,4,18.449997588,-73.316667097
Reims,4,49.249998462,4.033327529
Bravo,4,18.299998899,-102.783328288
Tarbet,4,56.96982842,-5.634357081
Souakim,4,12.470626685,15.95246835
Una,4,20.816666075,71.033327092
Nouvelle-Bretagne,4,48.766669351,-3.583326585
Quoi,4,7.530888527,151.974687028
ZanzibaretsurlacOteorientaled',4,,
Bangui,4,4.361216797,18.554956411
Sternberg,4,53.712355981,11.826779955
Annamites,4,16.999996758,105.999998724
Prophete,4,,
Renaissance,4,33.351707742,-111.924307637
Pic,4,25.650096667,-100.191157811
Tonquedec,4,48.668857031,-3.397119609
Hermile,4,14.580997915,121.054168849
Amiut,4,61.516665944,-158.583326714
Dynastides,4,,
Osman,4,29.891028835,-101.652619124
Grand-,4,,
Saint-Cloud,4,45.560798333,-94.162489283
Basse-Alsace,4,49.006628558,8.015807133
Cho-Chou,4,23.051158791,112.459715502
Modder,4,-29.039656781,24.628665943
Chaudfontaine,4,50.582798192,5.634096481
Sokoto,4,13.060915804,5.239018039
Tyrol,4,47.249997937,11.333326743
Bessarabie,4,0.0156959090004,29.207986084
Atnas,4,41.139666155,27.867977993
Maman,4,-8.432259437,-76.770137643
Dublin,4,53.33305764,-6.248885549
Marchand,4,49.444376713,-96.386677913
Dunkerque,4,51.049996234,2.366666425
Petersbourg,4,,
Lousong,4,33.479379413,113.53278928
Goujon,4,18.466668609,-72.199996687
Waboga,4,-1.233325756,36.716667779
Pauvre,4,49.411475632,4.49287625
Campan,4,43.015869165,0.178456602
Salnt-Lys,4,,
Fredriksham,4,60.569738472,27.197937951
Arctique,4,80.240516929,-1.699370763
Nonetto,4,35.097989281,137.06095844
Saint-Marcellin,4,45.151919616,5.323876009
Prairie,4,48.60260941,-122.234598223
ChAttntDim,4,,
Cafral,4,43.228596788,-8.355445617
Baltique,4,50.115609149,8.688915902
Royaume-Uni,4,54.758436654,-2.695307886
Zirka,4,46.633327659,30.43332635
Garnier,4,30.457978525,-86.601337743
Rio,4,-22.902777354,-43.20749892
Formose,4,-2.799996733,-40.399995552
Chauny,4,49.61513656,3.21856683
Zousfana,4,30.489646715,-2.303158684
Is,4,64.99999584,-17.99999778
LUTURQCK,4,,
Kim,4,40.207978831,70.468816185
Ouest,4,5.499998244,10.499996191
Boola,4,52.035278302,-8.732219683
Louis,4,34.565349046,-99.80148789
Malte,4,35.916669133,14.433326656
